id,cuisine
48682,jamaican
31605,british
38031,irish
18179,moroccan
48663,thai
36353,filipino
4550,irish
35488,italian
33342,cajun_creole
25731,british
48838,vietnamese
39653,vietnamese
33286,british
21344,jamaican
37156,japanese
20611,jamaican
8869,chinese
44038,vietnamese
42754,brazilian
23823,moroccan
13596,brazilian
45059,southern_us
46483,russian
253,japanese
4053,irish
8559,filipino
7844,southern_us
9188,jamaican
32548,british
26083,vietnamese
20244,southern_us
37673,indian
668,filipino
29434,southern_us
16805,thai
45658,greek
47594,greek
7452,vietnamese
22645,french
42522,spanish
23363,filipino
35610,korean
37631,indian
8879,french
38337,brazilian
19826,irish
8844,british
6484,italian
45118,cajun_creole
22731,southern_us
20793,cajun_creole
16487,southern_us
24490,vietnamese
15889,italian
22935,russian
3143,brazilian
48510,korean
35910,southern_us
17474,irish
32396,brazilian
24714,thai
36160,moroccan
20077,russian
28828,spanish
42205,moroccan
36725,japanese
10316,indian
33623,korean
39291,korean
49350,greek
14699,jamaican
21702,chinese
41906,greek
4489,chinese
24409,moroccan
29332,moroccan
8337,thai
918,british
12435,chinese
48231,mexican
28383,chinese
4545,mexican
13102,russian
33947,cajun_creole
24615,jamaican
49589,jamaican
41481,british
38905,cajun_creole
19812,italian
6160,thai
38993,greek
34354,jamaican
31246,cajun_creole
35369,irish
21637,chinese
49617,brazilian
23003,brazilian
40683,mexican
17920,spanish
18021,cajun_creole
46780,moroccan
1684,thai
1953,chinese
15537,japanese
2489,indian
34708,brazilian
47554,irish
30298,korean
23459,italian
2593,french
7216,russian
35883,jamaican
27039,chinese
47957,thai
7815,spanish
5270,thai
10768,moroccan
29740,vietnamese
3068,chinese
29535,japanese
7182,jamaican
7796,british
41409,mexican
39671,korean
28559,british
32146,filipino
23439,jamaican
31391,british
42855,russian
11813,brazilian
48272,japanese
12263,korean
2787,filipino
16385,cajun_creole
42523,cajun_creole
26150,cajun_creole
17544,spanish
29802,thai
4294,french
12696,greek
9075,brazilian
20159,vietnamese
31282,moroccan
13057,cajun_creole
26814,irish
23909,korean
27882,irish
43452,thai
40246,moroccan
8493,filipino
13302,french
25606,filipino
14808,brazilian
40265,brazilian
13155,southern_us
28097,chinese
32076,cajun_creole
36969,greek
13698,russian
38513,chinese
15605,moroccan
47688,japanese
22326,british
43488,mexican
10245,brazilian
16145,spanish
9985,cajun_creole
37746,greek
41400,irish
26614,irish
5327,irish
13015,southern_us
13811,chinese
10180,greek
8164,vietnamese
47951,jamaican
42025,thai
10865,french
16815,korean
1025,french
42784,italian
18319,russian
34353,chinese
44922,southern_us
16240,southern_us
29745,jamaican
2336,korean
17294,japanese
1449,greek
30410,british
43341,vietnamese
39594,greek
8543,brazilian
27176,italian
36562,filipino
23285,russian
26787,french
6506,chinese
8552,vietnamese
46196,italian
22828,southern_us
43621,southern_us
47602,thai
14329,mexican
2924,southern_us
5741,french
10485,jamaican
12878,korean
21771,moroccan
21059,irish
4148,chinese
21537,cajun_creole
45452,greek
15489,chinese
46585,british
18791,mexican
40072,russian
17587,korean
7758,jamaican
2853,indian
18218,korean
21720,french
20872,spanish
22022,greek
17887,spanish
11422,jamaican
28294,french
17435,spanish
43716,russian
40489,cajun_creole
32770,jamaican
16078,greek
46460,british
12472,brazilian
14100,thai
14120,moroccan
40951,italian
30897,japanese
16708,vietnamese
13341,brazilian
49029,jamaican
14064,thai
1668,italian
28769,filipino
7239,french
25963,moroccan
34427,vietnamese
6520,greek
10300,thai
1232,jamaican
42870,italian
33802,russian
46501,spanish
32949,indian
4085,italian
30682,mexican
47315,thai
28249,mexican
1084,spanish
25559,mexican
30714,filipino
13272,korean
6781,indian
43462,thai
8440,cajun_creole
23799,italian
42977,cajun_creole
20214,southern_us
19527,japanese
27604,greek
15134,moroccan
21241,korean
3240,chinese
19794,filipino
37385,irish
5783,southern_us
30232,chinese
26019,greek
48921,brazilian
20762,filipino
30226,indian
4783,southern_us
45445,russian
35042,jamaican
33632,indian
38332,russian
32651,russian
19338,russian
28320,irish
1488,italian
33940,cajun_creole
2539,southern_us
29026,moroccan
25889,vietnamese
23589,thai
12933,indian
29127,irish
3207,filipino
45732,cajun_creole
47696,cajun_creole
30481,jamaican
45419,filipino
11406,russian
42319,thai
35370,brazilian
42436,vietnamese
27895,italian
1645,french
8787,moroccan
7461,italian
29368,italian
29881,chinese
32040,chinese
7843,jamaican
6254,french
7747,cajun_creole
36361,spanish
31378,french
27634,mexican
48903,spanish
46841,jamaican
47660,thai
37772,cajun_creole
18485,moroccan
36815,greek
45159,korean
30140,moroccan
5126,british
15363,jamaican
169,japanese
14652,russian
42988,southern_us
26067,chinese
22917,french
18652,greek
42035,filipino
39445,japanese
41203,jamaican
27623,japanese
142,irish
27341,moroccan
41923,jamaican
49169,southern_us
16288,brazilian
9043,mexican
49711,moroccan
21753,brazilian
40211,vietnamese
48168,russian
29426,cajun_creole
45945,spanish
33165,italian
40521,japanese
21437,brazilian
47064,greek
47807,cajun_creole
32414,french
11265,spanish
27139,chinese
39830,thai
36628,thai
42118,korean
5928,jamaican
37463,brazilian
36066,japanese
16508,italian
11464,japanese
17321,moroccan
5914,spanish
19438,jamaican
47580,greek
29886,brazilian
35229,cajun_creole
39538,cajun_creole
10650,japanese
48346,british
44205,moroccan
877,french
40408,japanese
4172,russian
1663,japanese
29813,korean
3292,irish
6288,russian
37606,japanese
26786,filipino
2040,french
38025,russian
10171,filipino
24997,thai
21397,mexican
1217,mexican
38381,chinese
1409,italian
15901,jamaican
42619,filipino
38670,southern_us
13511,russian
45294,greek
41236,french
33370,moroccan
9032,korean
26182,japanese
21629,french
19518,filipino
11588,cajun_creole
3716,french
47711,thai
47286,irish
28877,vietnamese
40039,vietnamese
9224,brazilian
24373,korean
45305,chinese
30758,greek
48652,french
24586,japanese
26338,southern_us
1670,korean
37582,indian
48132,jamaican
46066,filipino
34164,russian
66,moroccan
11006,vietnamese
28726,filipino
13320,french
6574,thai
21779,brazilian
42114,british
12197,vietnamese
35257,italian
37169,moroccan
42169,russian
16124,indian
6352,russian
47452,korean
7839,brazilian
5569,jamaican
30849,british
25544,russian
4887,moroccan
11538,mexican
35958,vietnamese
31577,spanish
12233,italian
43454,brazilian
26373,filipino
43145,jamaican
5308,southern_us
23614,jamaican
36948,brazilian
12315,cajun_creole
30020,filipino
19231,french
38534,thai
45750,russian
48778,moroccan
20026,brazilian
22978,indian
26662,brazilian
46218,japanese
39341,southern_us
38395,brazilian
18871,russian
12468,southern_us
13360,irish
22233,greek
30352,korean
13345,jamaican
6330,french
12867,jamaican
35225,filipino
33826,irish
36993,indian
44847,mexican
10197,japanese
28737,mexican
25095,mexican
14063,spanish
811,french
20335,cajun_creole
30826,russian
4452,thai
30862,french
10282,jamaican
47567,thai
16553,korean
5045,japanese
47528,korean
3979,vietnamese
17254,chinese
6293,spanish
42706,british
47432,italian
45496,spanish
25936,japanese
46258,brazilian
36625,japanese
4642,brazilian
35698,brazilian
19996,russian
10388,british
36298,vietnamese
43253,southern_us
1089,irish
47,french
257,french
16979,jamaican
31697,chinese
49012,cajun_creole
7592,southern_us
44884,british
41859,greek
9969,italian
45041,moroccan
48098,korean
27238,moroccan
4466,cajun_creole
11350,russian
30506,southern_us
439,jamaican
4342,southern_us
47474,jamaican
25254,jamaican
18255,moroccan
9547,chinese
3889,southern_us
26976,brazilian
19218,southern_us
31837,cajun_creole
27254,japanese
26282,greek
5443,french
11516,moroccan
23265,indian
49204,moroccan
14502,italian
22711,korean
27402,vietnamese
4743,thai
13632,chinese
46530,brazilian
12173,korean
44493,jamaican
14241,british
3151,vietnamese
17375,greek
26969,british
42219,korean
49466,mexican
7994,vietnamese
16972,irish
44688,spanish
25657,russian
40806,brazilian
10201,thai
47124,french
24523,jamaican
34597,greek
32015,thai
46696,mexican
49239,spanish
28501,southern_us
37207,korean
38224,indian
18565,moroccan
46164,southern_us
4052,chinese
28544,thai
10961,southern_us
15916,southern_us
36744,british
41984,moroccan
48278,brazilian
25010,moroccan
21242,french
30310,indian
23801,korean
29614,brazilian
34667,chinese
48159,mexican
20747,southern_us
44625,irish
7173,vietnamese
16676,mexican
3667,chinese
36594,vietnamese
26511,vietnamese
19351,korean
48982,spanish
27934,british
22595,british
7256,greek
4306,spanish
41919,italian
23236,cajun_creole
7329,italian
38382,chinese
42257,thai
17600,moroccan
40730,british
1192,thai
37189,jamaican
2913,italian
7118,cajun_creole
42223,russian
25690,indian
8267,russian
35989,italian
774,japanese
23158,greek
12071,moroccan
26537,french
49537,french
19990,indian
27876,chinese
20823,korean
31393,irish
23239,southern_us
21141,italian
43585,brazilian
30493,southern_us
42985,greek
31089,indian
46974,mexican
40018,jamaican
28153,indian
10967,french
14240,brazilian
24871,spanish
16258,mexican
28001,russian
49299,jamaican
47808,french
37960,cajun_creole
34733,moroccan
48741,korean
10230,chinese
46275,british
17152,greek
36201,vietnamese
16907,italian
3244,vietnamese
11434,thai
22402,brazilian
26624,moroccan
21558,korean
4847,brazilian
17174,indian
21995,russian
27335,brazilian
14696,greek
48923,italian
32508,russian
36585,irish
15904,mexican
19319,spanish
17017,russian
35561,filipino
45518,filipino
6489,french
14423,vietnamese
26068,greek
32687,korean
18684,french
25918,cajun_creole
35353,korean
37689,french
32830,british
6984,vietnamese
29526,moroccan
42546,vietnamese
30742,moroccan
38469,moroccan
6678,japanese
17413,japanese
20110,filipino
43229,jamaican
27133,jamaican
48411,jamaican
11098,brazilian
18024,filipino
22540,chinese
1013,irish
35057,british
20177,chinese
26323,cajun_creole
4227,russian
34461,moroccan
4540,italian
36457,italian
37262,greek
16041,cajun_creole
25790,spanish
26546,thai
5295,mexican
26689,jamaican
11129,jamaican
42373,moroccan
15183,indian
20054,mexican
22088,brazilian
26034,filipino
7442,spanish
39855,vietnamese
16795,thai
45938,japanese
21187,french
24985,mexican
19293,vietnamese
35190,jamaican
48511,thai
24429,filipino
16069,jamaican
46173,italian
33861,jamaican
17499,moroccan
29095,japanese
27355,irish
23,jamaican
14299,japanese
15939,brazilian
26371,british
1544,indian
15996,filipino
28808,irish
28521,brazilian
22276,mexican
45421,vietnamese
1388,italian
16838,mexican
4167,southern_us
19525,indian
9051,french
13537,italian
34265,moroccan
28948,chinese
11263,jamaican
42791,irish
37584,korean
49538,southern_us
20135,brazilian
46558,british
9349,southern_us
10859,russian
9623,thai
3610,british
29537,cajun_creole
35360,japanese
22957,japanese
39629,irish
15631,brazilian
24105,brazilian
15747,russian
48668,japanese
46662,southern_us
38318,southern_us
48588,moroccan
44549,irish
37552,italian
19931,thai
23871,vietnamese
23762,jamaican
25303,vietnamese
11340,southern_us
13980,japanese
7656,italian
47486,indian
22621,japanese
9479,japanese
13281,indian
22624,french
27542,italian
5778,irish
48800,greek
744,filipino
27747,british
15511,korean
39843,british
40129,french
2236,indian
42882,mexican
2860,irish
12167,italian
44860,moroccan
38237,filipino
27239,jamaican
20091,moroccan
24091,moroccan
13303,filipino
17,brazilian
16887,moroccan
31862,moroccan
14437,irish
35092,korean
47641,filipino
10067,brazilian
15037,southern_us
20058,mexican
16841,thai
35002,jamaican
17689,japanese
13224,southern_us
18356,french
10950,korean
37642,indian
1801,filipino
36059,moroccan
5105,cajun_creole
18460,mexican
26501,cajun_creole
31066,french
15589,southern_us
5933,vietnamese
31444,irish
42571,japanese
10448,brazilian
11830,russian
7223,russian
46537,indian
27269,vietnamese
44139,southern_us
11162,indian
38781,spanish
25429,spanish
3987,vietnamese
3063,filipino
392,brazilian
656,korean
28508,russian
42332,mexican
41775,korean
14167,thai
1555,italian
24872,mexican
40323,vietnamese
28209,italian
8772,british
33557,japanese
15016,russian
14866,japanese
1638,brazilian
37006,mexican
29914,spanish
797,thai
4209,greek
34027,french
15378,korean
25802,spanish
21683,italian
30958,italian
5558,chinese
29792,british
35869,jamaican
24364,thai
35401,vietnamese
1820,indian
22651,filipino
39614,brazilian
41834,spanish
21043,jamaican
14615,korean
47588,chinese
38983,italian
31441,french
33455,filipino
25078,irish
14162,italian
14603,moroccan
40713,moroccan
43872,mexican
29222,vietnamese
37701,vietnamese
33720,italian
43660,mexican
44613,italian
12178,brazilian
45641,greek
42803,british
47145,italian
21925,cajun_creole
17233,italian
28029,spanish
2601,korean
45781,vietnamese
37326,irish
46034,filipino
12813,british
29934,moroccan
29247,jamaican
48076,vietnamese
11352,cajun_creole
42956,moroccan
32918,french
607,chinese
7801,indian
45246,thai
31901,filipino
20449,italian
19367,southern_us
41457,moroccan
12159,mexican
48164,brazilian
48884,korean
33137,cajun_creole
23778,thai
17154,korean
49078,filipino
11125,filipino
4280,british
33377,spanish
15884,greek
44340,italian
25351,thai
23271,japanese
36191,filipino
48074,korean
47618,vietnamese
20153,jamaican
40548,french
22858,indian
6224,spanish
31972,italian
4190,irish
22066,thai
45809,mexican
16888,spanish
41177,indian
2585,southern_us
34835,vietnamese
27465,italian
32614,thai
23845,french
8345,indian
15313,british
36741,korean
6845,japanese
24184,brazilian
10632,spanish
46732,italian
7328,moroccan
37610,irish
39472,korean
26291,indian
30621,southern_us
5188,italian
29760,irish
45337,irish
31663,irish
3965,moroccan
19981,korean
23268,thai
39421,british
19286,french
33493,thai
18035,thai
19669,moroccan
6073,spanish
10457,greek
24605,greek
37873,mexican
3753,korean
8218,moroccan
28513,italian
40161,greek
35777,russian
38159,chinese
20380,irish
20309,british
22178,mexican
44534,brazilian
36812,moroccan
771,brazilian
14453,greek
37861,greek
40670,thai
33687,vietnamese
11720,jamaican
41612,russian
27089,french
18732,brazilian
46522,mexican
44217,cajun_creole
10202,italian
40090,greek
9314,filipino
38428,spanish
25439,greek
39775,moroccan
13463,italian
21501,vietnamese
47894,indian
6270,irish
37860,irish
21988,italian
7205,southern_us
12797,jamaican
45258,chinese
30940,cajun_creole
9264,italian
14576,southern_us
28890,french
20128,filipino
7330,russian
20464,vietnamese
19619,japanese
37972,russian
41015,greek
47310,korean
27652,french
42503,southern_us
19581,irish
20539,spanish
13159,indian
45674,mexican
25381,japanese
17734,mexican
15502,jamaican
1949,korean
7784,mexican
23870,thai
42,thai
34881,spanish
2680,british
10299,italian
3737,brazilian
42343,greek
21785,filipino
8581,moroccan
42710,chinese
16804,british
37626,french
48805,southern_us
2746,russian
24899,vietnamese
25649,italian
6723,vietnamese
34402,cajun_creole
3080,chinese
26264,indian
37408,japanese
117,british
34481,cajun_creole
43553,indian
39747,greek
30499,italian
19980,french
32277,spanish
36165,brazilian
2649,filipino
17428,thai
31069,french
26188,russian
8944,moroccan
2473,korean
14931,irish
21552,vietnamese
13444,indian
46119,korean
37942,vietnamese
32162,moroccan
36605,brazilian
48647,russian
12709,cajun_creole
1405,thai
34269,mexican
31633,russian
29169,greek
10732,jamaican
40433,greek
30014,thai
48847,indian
26587,jamaican
36983,greek
34931,chinese
4244,french
16864,irish
17047,indian
34698,brazilian
44532,thai
23604,indian
27463,russian
34501,mexican
13649,french
988,japanese
27926,chinese
40240,jamaican
18053,mexican
22028,southern_us
39276,russian
39745,indian
30015,mexican
22494,french
12204,mexican
43428,spanish
45026,spanish
28904,spanish
25853,filipino
25684,jamaican
31720,thai
9748,filipino
34476,british
32266,thai
46371,japanese
27590,indian
38339,indian
18848,thai
14586,southern_us
32960,filipino
16071,japanese
4465,irish
11751,french
17484,korean
12431,chinese
14316,jamaican
350,filipino
8350,french
8150,chinese
12811,chinese
29552,greek
15059,thai
30181,mexican
5940,french
3558,cajun_creole
1301,japanese
36040,southern_us
17620,mexican
34863,korean
22221,cajun_creole
43531,russian
29487,french
38609,cajun_creole
35173,russian
21574,japanese
17311,irish
24821,southern_us
9045,british
41741,filipino
37423,russian
32994,mexican
1745,mexican
48841,filipino
44365,japanese
48137,greek
32281,korean
28754,indian
8846,russian
9325,filipino
23826,moroccan
3729,indian
32854,filipino
24634,korean
35683,filipino
41237,british
14264,indian
14540,korean
34479,filipino
43676,indian
4334,mexican
45219,irish
38586,french
18898,french
9186,chinese
23776,spanish
12057,russian
7286,japanese
17178,jamaican
29828,spanish
39864,thai
45033,irish
5234,italian
5148,moroccan
17511,jamaican
11619,british
18537,brazilian
8098,irish
665,japanese
3284,italian
33577,southern_us
582,greek
23054,italian
1107,russian
44356,mexican
11102,greek
10639,filipino
32597,spanish
3225,brazilian
10069,mexican
1725,italian
22430,japanese
11695,russian
1996,french
4363,italian
22108,italian
24945,indian
18023,thai
38926,moroccan
47046,southern_us
10334,cajun_creole
47439,filipino
6390,spanish
25613,southern_us
941,chinese
23577,french
37256,moroccan
23274,british
5266,southern_us
15242,russian
10095,chinese
6494,brazilian
18939,british
9909,irish
37592,filipino
45816,brazilian
5794,mexican
48883,irish
22861,southern_us
30746,spanish
43915,vietnamese
15762,brazilian
2193,southern_us
22184,spanish
18771,southern_us
39251,japanese
33808,british
31324,jamaican
23025,spanish
6685,southern_us
8806,jamaican
45128,mexican
47906,british
16457,irish
41292,british
11479,russian
31614,brazilian
12477,russian
23867,british
5114,irish
48589,southern_us
20323,russian
24453,irish
10894,vietnamese
22331,russian
39611,jamaican
43758,moroccan
3677,korean
9868,japanese
7365,russian
36795,greek
47681,spanish
9738,mexican
1975,cajun_creole
21202,filipino
7444,spanish
35829,japanese
4093,japanese
14822,italian
21688,filipino
38816,cajun_creole
27283,spanish
7176,jamaican
24786,spanish
34405,british
635,italian
7364,brazilian
23908,indian
35214,spanish
49205,filipino
18914,irish
15346,russian
23098,mexican
46704,greek
11788,chinese
41012,mexican
34837,japanese
5497,chinese
13835,moroccan
39134,moroccan
42029,irish
12570,russian
27268,filipino
23854,chinese
45995,cajun_creole
4377,french
18561,moroccan
11215,japanese
45362,chinese
24466,moroccan
36425,cajun_creole
48902,japanese
11196,southern_us
6030,southern_us
37762,southern_us
29460,british
45798,italian
31388,cajun_creole
37731,jamaican
18867,brazilian
9122,thai
17542,mexican
22349,southern_us
44970,thai
35984,korean
30711,indian
30977,indian
12105,filipino
22538,moroccan
31376,spanish
7125,russian
16878,moroccan
26002,thai
35469,russian
20587,filipino
41172,british
46381,greek
22031,cajun_creole
45673,japanese
6003,british
9798,thai
19125,japanese
1932,southern_us
9091,greek
42088,italian
22797,irish
30950,french
31545,indian
31409,japanese
32783,japanese
3096,italian
40650,mexican
3133,filipino
12746,mexican
26859,jamaican
7415,jamaican
25636,brazilian
45735,indian
2629,chinese
18969,mexican
24320,thai
43959,irish
20094,greek
47316,spanish
30590,french
4974,indian
26792,brazilian
27920,brazilian
30368,jamaican
37035,irish
49117,japanese
12891,french
7148,russian
22433,spanish
14863,chinese
15255,indian
18172,moroccan
34497,indian
16484,southern_us
23341,korean
30034,mexican
11474,french
28817,vietnamese
32402,italian
2511,irish
12043,italian
33713,chinese
19924,italian
768,thai
38569,chinese
19134,japanese
29710,cajun_creole
5489,thai
1535,indian
11779,british
42927,moroccan
19975,vietnamese
44318,british
5063,filipino
20722,southern_us
7340,mexican
38333,irish
18475,thai
28125,korean
7617,southern_us
9674,korean
41087,jamaican
15430,chinese
38896,southern_us
42133,indian
19220,irish
1576,russian
4293,french
8292,mexican
9704,irish
2675,british
1664,irish
4488,korean
46837,korean
42167,brazilian
46449,cajun_creole
26984,southern_us
26665,thai
40053,italian
10691,korean
47916,thai
10955,korean
13514,japanese
22487,jamaican
34831,chinese
23650,thai
34852,greek
28749,korean
5536,filipino
30894,japanese
2366,brazilian
17105,indian
15327,japanese
41887,cajun_creole
5920,brazilian
32376,irish
27864,filipino
10361,korean
20878,moroccan
25461,japanese
14051,vietnamese
44849,vietnamese
1541,korean
908,moroccan
12059,cajun_creole
19464,greek
6120,moroccan
34498,mexican
16666,cajun_creole
19118,southern_us
1484,french
47998,japanese
30282,italian
28974,thai
16893,vietnamese
49223,moroccan
35482,japanese
29500,spanish
26270,british
21551,southern_us
18571,mexican
4144,indian
8436,filipino
24343,brazilian
5706,italian
34003,irish
31332,cajun_creole
30861,russian
25779,italian
5531,jamaican
9085,southern_us
14711,cajun_creole
31632,vietnamese
38002,russian
4562,southern_us
26604,vietnamese
21800,italian
25844,irish
6113,korean
48105,mexican
26886,indian
30639,southern_us
41040,mexican
35359,vietnamese
40971,french
26403,southern_us
45138,russian
27629,japanese
16379,greek
39698,jamaican
43697,spanish
12935,british
30260,spanish
27705,irish
30896,chinese
33072,southern_us
18562,chinese
27340,mexican
39247,moroccan
35549,thai
17226,mexican
42827,filipino
48490,korean
38311,greek
17539,indian
10841,indian
13689,southern_us
5138,thai
18428,filipino
47495,chinese
3844,vietnamese
41911,korean
28558,korean
37652,filipino
43320,mexican
3265,indian
30471,greek
37488,greek
46154,vietnamese
17884,japanese
41232,french
18734,cajun_creole
13743,russian
36343,mexican
7030,mexican
24613,thai
38710,french
12280,spanish
29996,thai
27749,filipino
8235,british
2938,french
47824,russian
21818,irish
10005,thai
27040,japanese
48042,vietnamese
18261,irish
44149,spanish
17768,jamaican
17698,mexican
1200,indian
17410,japanese
12595,korean
48891,spanish
17784,chinese
11882,korean
38280,irish
480,irish
26355,indian
45386,greek
42955,french
31678,jamaican
4506,russian
44155,irish
11633,vietnamese
21253,cajun_creole
46025,mexican
10314,jamaican
46874,chinese
38432,russian
48935,irish
2490,russian
8591,vietnamese
26318,spanish
37469,greek
4102,russian
15647,japanese
9121,french
7929,chinese
38228,korean
14957,vietnamese
18414,spanish
5231,filipino
33604,spanish
12735,thai
19523,korean
7853,british
33163,italian
5630,cajun_creole
35049,italian
7965,japanese
39821,japanese
27157,moroccan
28318,japanese
11275,irish
4034,moroccan
37380,greek
3470,thai
701,russian
37996,korean
10483,southern_us
18610,italian
42759,filipino
11426,korean
44136,chinese
24261,jamaican
8985,filipino
28040,chinese
31071,irish
6453,russian
48762,cajun_creole
36159,greek
21417,chinese
26451,japanese
19979,irish
44803,cajun_creole
35560,british
39937,vietnamese
6593,cajun_creole
31735,vietnamese
13153,russian
1411,cajun_creole
31664,jamaican
32101,brazilian
33367,irish
46628,french
32747,italian
2377,greek
14640,british
48493,southern_us
6752,greek
17519,vietnamese
45167,thai
5975,irish
28189,british
37891,thai
31530,chinese
22880,mexican
41020,thai
32047,thai
30877,korean
6700,filipino
34641,vietnamese
25706,italian
35164,spanish
10066,moroccan
11681,thai
40920,british
43481,chinese
33705,brazilian
46679,korean
17635,cajun_creole
6235,irish
49572,indian
14373,vietnamese
25511,spanish
47652,mexican
24214,cajun_creole
40625,vietnamese
20447,jamaican
13533,greek
10195,japanese
27795,thai
23014,cajun_creole
7561,brazilian
23812,southern_us
24952,cajun_creole
41557,greek
15847,spanish
20202,indian
16301,british
27106,southern_us
5037,southern_us
15253,french
22270,indian
39918,italian
11398,moroccan
44174,moroccan
8231,spanish
34639,korean
33855,mexican
14041,southern_us
37934,british
6104,cajun_creole
27251,italian
47206,jamaican
46137,cajun_creole
31102,filipino
33073,cajun_creole
4661,thai
25610,spanish
31029,brazilian
23440,indian
42385,japanese
45895,spanish
34229,british
31486,indian
47198,russian
23006,greek
14166,filipino
12425,french
46583,french
20880,chinese
13762,british
47701,russian
26679,cajun_creole
7296,southern_us
8520,thai
34428,russian
40138,mexican
1967,british
12854,italian
12646,filipino
40178,cajun_creole
16990,japanese
172,italian
28381,jamaican
41826,indian
36860,chinese
20795,chinese
6626,french
20589,jamaican
4024,thai
34359,korean
29651,russian
49442,indian
5049,mexican
1337,greek
29433,japanese
10717,irish
15957,spanish
20499,greek
38018,brazilian
18150,jamaican
46524,greek
40473,vietnamese
21554,thai
42695,cajun_creole
48951,japanese
46544,italian
8376,moroccan
33109,indian
41448,filipino
11784,french
36889,french
47140,southern_us
16207,spanish
4708,vietnamese
9630,greek
43778,southern_us
5540,chinese
33015,moroccan
32258,cajun_creole
49287,filipino
36720,british
14956,greek
36140,filipino
31818,italian
15827,british
16331,korean
39064,indian
17103,cajun_creole
42799,japanese
46829,irish
39560,indian
19496,italian
23809,italian
4056,cajun_creole
1214,cajun_creole
27520,spanish
28815,chinese
38950,moroccan
9720,japanese
16896,filipino
23108,irish
44539,vietnamese
45542,vietnamese
10080,italian
10467,japanese
29668,brazilian
6948,korean
18308,brazilian
41138,italian
35252,thai
45559,thai
45169,moroccan
22539,thai
14601,british
46738,chinese
36644,thai
18064,southern_us
12989,japanese
29125,indian
10810,italian
39796,mexican
30688,irish
25386,southern_us
5550,brazilian
26998,french
30398,japanese
40333,russian
24265,southern_us
18953,jamaican
24287,southern_us
36631,irish
33500,italian
9719,irish
18589,french
25430,vietnamese
48525,brazilian
4337,jamaican
30578,mexican
18333,vietnamese
7556,japanese
13108,moroccan
30208,russian
23114,korean
46118,russian
37800,cajun_creole
3390,british
7445,french
34030,brazilian
40358,french
40028,moroccan
45708,indian
7393,vietnamese
3619,korean
29848,jamaican
25705,brazilian
25919,irish
4874,cajun_creole
47709,brazilian
30281,cajun_creole
16044,irish
1353,vietnamese
1339,japanese
48060,chinese
12829,spanish
24191,russian
3859,thai
10744,thai
45958,thai
9028,brazilian
45733,japanese
21752,french
21085,jamaican
45884,korean
22860,cajun_creole
39506,cajun_creole
25569,korean
36896,british
33018,moroccan
15341,jamaican
18983,southern_us
5885,korean
18704,chinese
31610,thai
3401,jamaican
35168,korean
29209,indian
36347,thai
1785,greek
38673,spanish
49486,mexican
13583,moroccan
33926,french
40470,spanish
26337,cajun_creole
6731,greek
44459,filipino
22824,jamaican
29264,vietnamese
25558,moroccan
23080,thai
14670,brazilian
27553,russian
17525,greek
6077,filipino
24098,russian
2510,greek
26921,jamaican
23088,moroccan
31468,filipino
32381,cajun_creole
44835,russian
32368,mexican
27208,chinese
14242,greek
19659,spanish
43094,japanese
15760,jamaican
11814,chinese
15262,thai
21825,british
39447,french
18247,thai
32682,southern_us
37504,irish
20319,vietnamese
32522,moroccan
44455,brazilian
49148,greek
2114,thai
31361,french
28348,chinese
22226,mexican
33911,moroccan
16916,moroccan
35988,spanish
43563,indian
35964,irish
26651,mexican
15924,cajun_creole
48851,thai
23692,russian
44971,moroccan
31673,irish
11741,japanese
1087,irish
36591,russian
24651,indian
16791,korean
28578,russian
4537,greek
24876,chinese
31584,irish
39456,irish
39474,spanish
11103,british
17650,cajun_creole
40495,french
3434,cajun_creole
10911,jamaican
35249,filipino
8344,southern_us
47259,chinese
42808,cajun_creole
39649,cajun_creole
316,japanese
43351,cajun_creole
32617,southern_us
27624,irish
8796,thai
43592,british
45582,brazilian
31146,korean
22025,moroccan
33118,french
7641,vietnamese
48678,irish
36267,indian
29542,moroccan
15157,japanese
14285,thai
40043,british
3532,japanese
16823,moroccan
4961,vietnamese
27022,cajun_creole
41659,korean
31690,italian
41702,irish
13661,british
8855,irish
30533,japanese
30909,cajun_creole
47943,french
45916,irish
33460,british
35100,chinese
31513,mexican
15005,brazilian
21308,irish
14321,irish
719,italian
45509,french
10308,indian
2071,russian
853,italian
30255,russian
47546,brazilian
13974,brazilian
11583,spanish
36373,greek
45398,brazilian
36622,british
46510,filipino
15712,greek
36418,japanese
38314,greek
27960,french
14656,brazilian
3838,southern_us
18439,cajun_creole
15998,chinese
31815,brazilian
21879,korean
40095,filipino
43972,french
23982,chinese
23836,irish
46159,irish
4302,spanish
35145,moroccan
30222,indian
30560,moroccan
19781,mexican
16250,indian
32866,italian
31665,mexican
47334,filipino
34527,french
5760,russian
13027,french
20855,greek
8816,thai
45001,vietnamese
9143,moroccan
19989,japanese
42673,filipino
30565,korean
26924,irish
22404,vietnamese
4272,filipino
2728,korean
26853,french
20862,british
25107,jamaican
38168,moroccan
7053,korean
28624,indian
7237,spanish
18398,spanish
46793,brazilian
31501,french
20617,jamaican
28046,mexican
17167,indian
30370,japanese
31984,cajun_creole
25643,greek
6394,brazilian
34282,greek
47658,indian
24087,chinese
26732,irish
29627,russian
37412,japanese
15435,cajun_creole
26066,cajun_creole
47869,spanish
48059,french
39577,japanese
41509,cajun_creole
34606,greek
